datetime,consumption
2020-01-31 18:00:00,3367.0
2020-01-31 19:00:00,3558.0
2020-01-31 20:00:00,2130.0
2020-01-31 21:00:00,4856.0
2020-01-31 22:00:00,5155.0
2020-01-31 23:00:00,3422.0
2020-02-01 00:00:00,3548.0
2020-02-01 01:00:00,3190.0
2020-02-01 02:00:00,4434.0
2020-02-01 03:00:00,5679.0
2020-02-01 04:00:00,3562.0
2020-02-01 05:00:00,3066.0
2020-02-01 06:00:00,2896.32
2020-02-01 07:00:00,4410.52
2020-02-01 08:00:00,3801.3599999999997
2020-02-01 09:00:00,2541.79
2020-02-01 10:00:00,3451.83
2020-02-01 11:00:00,3469.95
2020-02-01 12:00:00,1347.06
2020-02-01 13:00:00,3933.2
2020-02-01 14:00:00,3053.92
2020-02-01 15:00:00,1654.12
2020-02-01 16:00:00,1839.0
2020-02-01 17:00:00,7992.0
2020-02-01 18:00:00,9411.0
2020-02-01 19:00:00,7160.0
2020-02-01 20:00:00,2394.0
2020-02-01 21:00:00,4942.0
2020-02-01 22:00:00,3990.0
2020-02-01 23:00:00,3086.0
2020-02-02 00:00:00,3105.0
2020-02-02 01:00:00,2683.0
2020-02-02 02:00:00,2508.0
2020-02-02 03:00:00,2262.0
2020-02-02 04:00:00,2138.0
2020-02-02 05:00:00,2530.0
2020-02-02 06:00:00,3624.55
2020-02-02 07:00:00,3317.05
2020-02-02 08:00:00,6804.57
2020-02-02 09:00:00,3534.13
2020-02-02 10:00:00,3028.51
2020-02-02 11:00:00,2311.81
2020-02-02 12:00:00,2141.86
2020-02-02 13:00:00,3706.7200000000003
2020-02-02 14:00:00,3592.7
2020-02-02 15:00:00,3947.3
2020-02-02 16:00:00,8315.0
2020-02-02 17:00:00,1942.0
2020-02-02 18:00:00,1879.0
2020-02-02 19:00:00,1851.0
2020-02-02 20:00:00,2239.0
2020-02-02 21:00:00,1668.0
2020-02-02 22:00:00,5111.0
2020-02-02 23:00:00,2759.0
2020-02-03 00:00:00,2395.0
2020-02-03 01:00:00,3276.0
2020-02-03 02:00:00,3566.0
2020-02-03 03:00:00,2026.0
2020-02-03 04:00:00,2111.0
2020-02-03 05:00:00,3431.0
2020-02-03 06:00:00,3294.67
2020-02-03 07:00:00,2238.72
2020-02-03 08:00:00,1720.78
2020-02-03 09:00:00,3838.8100000000004
2020-02-03 10:00:00,3755.3
2020-02-03 11:00:00,1754.1
2020-02-03 12:00:00,1643.5900000000001
2020-02-03 13:00:00,3226.38
2020-02-03 14:00:00,3220.6
2020-02-03 18:00:00,2569.0
2020-02-03 19:00:00,2111.0
2020-02-03 20:00:00,1709.0
2020-02-03 21:00:00,6423.0
2020-02-03 22:00:00,3265.0
2020-02-03 23:00:00,2791.0
2020-02-04 00:00:00,4829.0
2020-02-04 01:00:00,3780.0
2020-02-04 02:00:00,1981.0
2020-02-04 03:00:00,2775.0
2020-02-04 04:00:00,6124.0
2020-02-04 05:00:00,3825.0
2020-02-04 06:00:00,2490.98
2020-02-04 07:00:00,1565.74
2020-02-04 08:00:00,2545.2200000000003
2020-02-04 09:00:00,992.71
2020-02-04 10:00:00,1261.1699999999998
2020-02-04 11:00:00,2918.07
2020-02-04 12:00:00,2489.55
2020-02-04 13:00:00,4178.79
2020-02-04 14:00:00,3947.27
2020-02-04 15:00:00,2349.21
2020-02-04 16:00:00,1575.0
2020-02-04 17:00:00,1087.0
2020-02-04 18:00:00,979.0
2020-02-04 19:00:00,2151.0
2020-02-04 20:00:00,1755.0
2020-02-04 21:00:00,1633.0
2020-02-04 22:00:00,3524.0
2020-02-04 23:00:00,2887.0
2020-02-05 00:00:00,2614.0
2020-02-05 01:00:00,2228.0
2020-02-05 02:00:00,2156.0
2020-02-05 03:00:00,4392.0
2020-02-05 04:00:00,3690.0
2020-02-05 05:00:00,2267.0
2020-02-05 06:00:00,2016.0
2020-02-05 07:00:00,1697.0
2020-02-05 08:00:00,1816.0
2020-02-05 09:00:00,2178.82
2020-02-05 10:00:00,1663.55
2020-02-05 11:00:00,2035.88
2020-02-05 12:00:00,1962.71
2020-02-05 13:00:00,3892.71
2020-02-05 14:00:00,5326.23
2020-02-05 15:00:00,3221.8
2020-02-05 16:00:00,9691.0
2020-02-05 17:00:00,4452.0
2020-02-05 18:00:00,2032.0
2020-02-05 19:00:00,7138.0
2020-02-05 20:00:00,3149.0
2020-02-05 21:00:00,2844.0
2020-02-05 22:00:00,4081.0
2020-02-05 23:00:00,7313.0
2020-02-06 00:00:00,3567.0
2020-02-06 01:00:00,3091.0
2020-02-06 02:00:00,2786.0
2020-02-06 03:00:00,4984.0
2020-02-06 04:00:00,3496.0
2020-02-06 05:00:00,2855.0
2020-02-06 06:00:00,2337.59
2020-02-06 07:00:00,4623.74
2020-02-06 08:00:00,1760.95
2020-02-06 09:00:00,1401.3899999999999
2020-02-06 10:00:00,1668.32
2020-02-06 11:00:00,2368.02
2020-02-06 12:00:00,662.4200000000001
2020-02-06 13:00:00,2090.41
2020-02-06 14:00:00,4498.8
2020-02-06 15:00:00,1571.36
2020-02-06 16:00:00,1259.0
2020-02-06 17:00:00,4336.0
2020-02-06 18:00:00,2360.0
2020-02-06 19:00:00,1054.0
2020-02-06 20:00:00,1354.0
2020-02-06 21:00:00,1092.0
2020-02-06 22:00:00,2951.0
2020-02-06 23:00:00,2874.0
2020-02-07 00:00:00,1697.0
2020-02-07 01:00:00,1531.0
2020-02-07 02:00:00,3209.0
2020-02-07 03:00:00,3435.0
2020-02-07 04:00:00,1569.0
2020-02-07 05:00:00,2045.0
2020-02-07 06:00:00,1910.68
2020-02-07 07:00:00,3842.85
2020-02-07 08:00:00,1711.13
2020-02-07 09:00:00,4819.59
2020-02-07 10:00:00,7036.99
2020-02-07 11:00:00,1535.52
2020-02-07 12:00:00,1063.96
2020-02-07 13:00:00,2008.6699999999998
2020-02-07 14:00:00,2213.31
2020-02-07 15:00:00,3954.87
2020-02-07 16:00:00,1269.0
2020-02-07 17:00:00,2606.0
2020-02-07 18:00:00,7480.0
2020-02-07 19:00:00,954.0
2020-02-07 20:00:00,1250.0
2020-02-07 21:00:00,4124.0
2020-02-07 22:00:00,3027.0
2020-02-07 23:00:00,1878.0
2020-02-08 00:00:00,1479.0
2020-02-08 01:00:00,1263.0
2020-02-08 02:00:00,1410.0
2020-02-08 03:00:00,1380.0
2020-02-08 04:00:00,1393.0
2020-02-08 05:00:00,1357.0
2020-02-08 06:00:00,2171.94
2020-02-08 07:00:00,1654.17
2020-02-08 08:00:00,2085.66
2020-02-08 09:00:00,811.45
2020-02-08 10:00:00,1135.25
2020-02-08 11:00:00,1121.38
2020-02-08 12:00:00,794.5
2020-02-08 13:00:00,2279.9
2020-02-08 14:00:00,1735.79
2020-02-08 15:00:00,4839.24
2020-02-08 16:00:00,875.07
2020-02-08 17:00:00,1319.0
2020-02-08 18:00:00,6885.0
2020-02-08 19:00:00,4227.0
2020-02-08 20:00:00,1136.0
2020-02-08 21:00:00,963.0
2020-02-08 22:00:00,6204.0
2020-02-08 23:00:00,3802.0
2020-02-09 00:00:00,5737.0
2020-02-09 01:00:00,4518.0
2020-02-09 02:00:00,3217.0
2020-02-09 03:00:00,3717.0
2020-02-09 04:00:00,5614.0
2020-02-09 05:00:00,3551.0
2020-02-09 06:00:00,4301.54
2020-02-09 07:00:00,5561.72
2020-02-09 08:00:00,7039.02
2020-02-09 09:00:00,4326.83
2020-02-09 10:00:00,3042.8399999999997
2020-02-09 11:00:00,7562.75
2020-02-09 12:00:00,3088.04
2020-02-09 13:00:00,4684.450000000001
2020-02-09 14:00:00,3865.6000000000004
2020-02-09 15:00:00,2592.06
2020-02-09 16:00:00,2517.0
2020-02-09 17:00:00,4904.0
2020-02-09 18:00:00,2919.0
2020-02-09 19:00:00,2793.0
2020-02-09 20:00:00,4511.0
2020-02-09 21:00:00,5530.0
2020-02-09 22:00:00,3811.0
2020-02-09 23:00:00,3577.0
2020-02-10 00:00:00,4101.0
2020-02-10 01:00:00,4735.0
2020-02-10 02:00:00,2817.0
2020-02-10 03:00:00,2922.0
2020-02-10 04:00:00,4857.0
2020-02-10 05:00:00,2831.04
2020-02-10 06:00:00,2982.64
2020-02-10 07:00:00,4620.48
2020-02-10 08:00:00,5958.6
2020-02-10 09:00:00,3052.48
2020-02-10 10:00:00,2510.77
2020-02-10 11:00:00,4730.12
2020-02-10 12:00:00,5474.77
2020-02-10 13:00:00,4215.39
2020-02-10 14:00:00,4757.05
2020-02-10 15:00:00,3410.25
2020-02-10 16:00:00,5626.0
2020-02-10 17:00:00,4703.0
2020-02-10 18:00:00,3620.0
2020-02-10 19:00:00,1921.0
2020-02-10 20:00:00,3090.0
2020-02-10 21:00:00,3614.0
2020-02-10 22:00:00,4348.0
2020-02-10 23:00:00,3398.0
2020-02-11 00:00:00,4634.0
2020-02-11 01:00:00,3254.0
2020-02-11 02:00:00,2462.0
2020-02-11 03:00:00,3195.0
2020-02-11 04:00:00,6050.0
2020-02-11 05:00:00,2544.0
2020-02-11 06:00:00,2927.49
2020-02-11 07:00:00,3816.13
2020-02-11 08:00:00,3573.25
2020-02-11 09:00:00,1774.59
2020-02-11 10:00:00,4500.97
2020-02-11 11:00:00,3294.2400000000002
2020-02-11 12:00:00,1837.4
2020-02-11 13:00:00,3934.13
2020-02-11 14:00:00,4184.71
2020-02-11 15:00:00,3713.01
2020-02-11 16:00:00,2147.0
2020-02-11 17:00:00,2333.0
2020-02-11 18:00:00,3195.0
2020-02-11 19:00:00,1935.0
2020-02-11 20:00:00,3002.0
2020-02-11 21:00:00,1964.0
2020-02-11 22:00:00,2765.0
2020-02-11 23:00:00,3019.0
2020-02-12 00:00:00,2892.0
2020-02-12 01:00:00,3377.0
2020-02-12 02:00:00,1917.0
2020-02-12 03:00:00,2085.0
2020-02-12 04:00:00,3357.0
2020-02-12 05:00:00,3332.0
2020-02-12 06:00:00,1905.36
2020-02-12 07:00:00,2156.51
2020-02-12 08:00:00,3772.7
2020-02-12 09:00:00,1483.66
2020-02-12 10:00:00,1587.3600000000001
2020-02-12 11:00:00,2337.73
2020-02-12 12:00:00,2518.94
2020-02-12 13:00:00,2921.54
2020-02-12 14:00:00,2180.32
2020-02-12 15:00:00,4997.15
2020-02-12 16:00:00,2195.0
2020-02-12 17:00:00,2073.0
2020-02-12 18:00:00,3604.0
2020-02-12 19:00:00,3376.0
2020-02-12 20:00:00,2167.0
2020-02-12 21:00:00,2574.0
2020-02-12 22:00:00,3291.0
2020-02-12 23:00:00,3294.0
2020-02-13 00:00:00,2534.0
2020-02-13 01:00:00,2378.0
2020-02-13 02:00:00,2869.0
2020-02-13 03:00:00,2418.0
2020-02-13 04:00:00,2536.0
2020-02-13 05:00:00,2643.33
2020-02-13 06:00:00,2705.03
2020-02-13 07:00:00,4594.83
2020-02-13 08:00:00,2235.58
2020-02-13 09:00:00,2053.2
2020-02-13 10:00:00,1899.04
2020-02-13 11:00:00,2012.4
2020-02-13 12:00:00,2330.92
2020-02-13 13:00:00,3890.2599999999998
2020-02-13 14:00:00,3984.55
2020-02-13 15:00:00,3333.68
2020-02-13 16:00:00,2208.04
2020-02-13 17:00:00,2317.0
2020-02-13 18:00:00,1945.0
2020-02-13 19:00:00,2806.0
2020-02-13 20:00:00,3149.0
2020-02-13 21:00:00,2668.0
2020-02-13 22:00:00,3887.0
2020-02-13 23:00:00,4074.0
2020-02-14 00:00:00,4287.0
2020-02-14 01:00:00,4043.0
2020-02-14 02:00:00,3116.0
2020-02-14 03:00:00,2353.0
2020-02-14 04:00:00,2297.0
2020-02-14 05:00:00,2595.58
2020-02-14 06:00:00,4559.53
2020-02-14 07:00:00,2970.63
2020-02-14 08:00:00,4418.33
2020-02-14 09:00:00,2216.48
2020-02-14 10:00:00,2599.0299999999997
2020-02-14 11:00:00,7710.4
2020-02-14 12:00:00,9614.48
2020-02-14 13:00:00,10316.31
2020-02-14 14:00:00,3168.19
2020-02-14 15:00:00,2888.28
2020-02-14 16:00:00,2164.0
2020-02-14 17:00:00,4256.0
2020-02-14 18:00:00,6497.0
2020-02-14 19:00:00,3666.0
2020-02-14 20:00:00,2479.0
2020-02-14 21:00:00,4321.0
2020-02-14 22:00:00,2953.0
2020-02-14 23:00:00,3180.0
2020-02-15 00:00:00,2445.0
2020-02-15 01:00:00,4903.0
2020-02-15 02:00:00,2528.0
2020-02-15 03:00:00,2621.0
2020-02-15 04:00:00,3806.0
2020-02-15 05:00:00,3492.04
2020-02-15 06:00:00,2168.13
2020-02-15 07:00:00,3236.67
2020-02-15 08:00:00,2482.98
2020-02-15 09:00:00,3069.9700000000003
2020-02-15 10:00:00,3020.43
2020-02-15 11:00:00,2927.87
2020-02-15 12:00:00,2181.08
2020-02-15 13:00:00,3282.9000000000005
2020-02-15 14:00:00,5702.18
2020-02-15 15:00:00,5214.04
2020-02-15 16:00:00,5071.74
2020-02-15 17:00:00,5560.0
2020-02-15 18:00:00,5676.0
2020-02-15 20:00:00,9196.0
2020-02-15 21:00:00,4997.0
2020-02-15 22:00:00,7416.0
2020-02-15 23:00:00,5709.0
2020-02-16 00:00:00,5956.0
2020-02-16 01:00:00,5118.0
2020-02-16 02:00:00,4993.0
2020-02-16 03:00:00,7153.0
2020-02-16 04:00:00,4977.0
2020-02-16 05:00:00,4723.62
2020-02-16 06:00:00,5169.88
2020-02-16 07:00:00,6990.98
2020-02-16 08:00:00,7014.969999999999
2020-02-16 09:00:00,4785.77
2020-02-16 10:00:00,6000.93
2020-02-16 11:00:00,6505.869999999999
2020-02-16 12:00:00,4164.86
2020-02-16 13:00:00,5337.92
2020-02-16 14:00:00,5142.76
2020-02-16 15:00:00,6184.86
2020-02-16 16:00:00,4659.8
2020-02-16 17:00:00,5235.0
2020-02-16 18:00:00,5895.0
2020-02-16 19:00:00,7872.0
2020-02-16 20:00:00,4953.0
2020-02-16 21:00:00,4456.0
2020-02-16 22:00:00,6739.0
2020-02-16 23:00:00,6393.0
2020-02-17 00:00:00,6244.0
2020-02-17 01:00:00,4631.0
2020-02-17 02:00:00,5203.0
2020-02-17 03:00:00,5831.0
2020-02-17 04:00:00,5867.0
2020-02-17 05:00:00,5209.72
2020-02-17 06:00:00,7878.17
2020-02-17 08:00:00,4371.27
2020-02-17 09:00:00,4626.4800000000005
2020-02-17 10:00:00,5316.700000000001
2020-02-17 11:00:00,5232.09
2020-02-17 12:00:00,5020.04
2020-02-17 13:00:00,6986.79
2020-02-17 14:00:00,6607.38
2020-02-17 15:00:00,5258.08
2020-02-17 16:00:00,4230.13
2020-02-17 17:00:00,5841.0
2020-02-17 18:00:00,6409.0
2020-02-17 19:00:00,7508.0
2020-02-17 20:00:00,4956.0
2020-02-17 21:00:00,5096.0
2020-02-17 22:00:00,5599.0
2020-02-17 23:00:00,4974.0
2020-02-18 00:00:00,6366.0
2020-02-18 01:00:00,5842.0
2020-02-18 02:00:00,4517.0
2020-02-18 03:00:00,4741.0
2020-02-18 04:00:00,4568.0
2020-02-18 05:00:00,5529.37
2020-02-18 06:00:00,6917.24
2020-02-18 07:00:00,4613.12
2020-02-18 08:00:00,4976.26
2020-02-18 09:00:00,5334.67
2020-02-18 10:00:00,4684.539999999999
2020-02-18 11:00:00,6634.88
2020-02-18 12:00:00,4049.73
2020-02-18 13:00:00,7435.44
2020-02-18 14:00:00,5545.42
2020-02-18 15:00:00,4482.08
2020-02-18 16:00:00,8711.97
2020-02-18 17:00:00,4956.0
2020-02-18 18:00:00,4064.0
2020-02-18 19:00:00,5822.0
2020-02-18 20:00:00,4591.0
2020-02-18 21:00:00,6136.0
2020-02-18 22:00:00,5488.0
2020-02-18 23:00:00,4547.0
2020-02-19 00:00:00,4761.0
2020-02-19 01:00:00,6388.0
2020-02-19 02:00:00,4285.0
2020-02-19 03:00:00,4138.0
2020-02-19 04:00:00,4674.0
2020-02-19 05:00:00,5689.82
2020-02-19 06:00:00,4817.89
2020-02-19 07:00:00,3404.0
2020-02-19 08:00:00,3689.8199999999997
2020-02-19 09:00:00,3861.3199999999997
2020-02-19 10:00:00,3904.7200000000003
2020-02-19 11:00:00,1891.99
2020-02-19 12:00:00,1189.8000000000002
2020-02-19 13:00:00,2090.2599999999998
2020-02-19 14:00:00,2750.45
2020-02-19 15:00:00,2018.2
2020-02-19 16:00:00,1306.23
2020-02-19 17:00:00,1164.0
2020-02-19 18:00:00,1435.0
2020-02-19 19:00:00,2605.0
2020-02-19 20:00:00,3110.0
2020-02-19 21:00:00,2013.0
2020-02-19 22:00:00,3420.0
2020-02-19 23:00:00,4745.0
2020-02-20 00:00:00,2653.0
2020-02-20 01:00:00,2484.0
2020-02-20 02:00:00,2340.0
2020-02-20 03:00:00,3257.0
2020-02-20 04:00:00,3579.0
2020-02-20 05:00:00,2391.0
2020-02-20 06:00:00,3387.79
2020-02-20 07:00:00,3377.15
2020-02-20 08:00:00,4956.56
2020-02-20 09:00:00,1902.48
2020-02-20 10:00:00,1821.5700000000002
2020-02-20 11:00:00,5948.08
2020-02-20 12:00:00,6749.79
2020-02-20 13:00:00,7637.63
2020-02-20 14:00:00,2985.11
2020-02-20 15:00:00,2539.55
2020-02-20 16:00:00,3580.19
2020-02-20 17:00:00,6033.0
2020-02-20 18:00:00,2308.0
2020-02-20 19:00:00,2759.0
2020-02-20 20:00:00,5729.0
2020-02-20 21:00:00,3137.0
2020-02-20 22:00:00,3957.0
2020-02-20 23:00:00,3442.0
2020-02-21 00:00:00,5131.0
2020-02-21 01:00:00,3601.0
2020-02-21 02:00:00,2769.0
2020-02-21 03:00:00,3658.0
2020-02-21 04:00:00,4159.0
2020-02-21 05:00:00,2714.47
2020-02-21 06:00:00,3985.18
2020-02-21 07:00:00,2822.74
2020-02-21 08:00:00,2359.56
2020-02-21 09:00:00,2513.0
2020-02-21 10:00:00,2279.76
2020-02-21 11:00:00,2510.75
2020-02-21 12:00:00,1903.8300000000002
2020-02-21 13:00:00,3540.7099999999996
2020-02-21 14:00:00,3635.0
2020-02-21 15:00:00,2172.82
2020-02-21 16:00:00,2116.36
2020-02-21 17:00:00,2955.0
2020-02-21 18:00:00,3354.0
2020-02-21 19:00:00,3176.0
2020-02-21 20:00:00,2954.0
2020-02-21 21:00:00,3728.0
2020-02-21 22:00:00,5195.0
2020-02-21 23:00:00,4208.0
2020-02-22 00:00:00,3623.0
2020-02-22 01:00:00,3552.0
2020-02-22 02:00:00,3332.0
2020-02-22 03:00:00,3119.0
2020-02-22 04:00:00,3119.0
2020-02-22 05:00:00,3054.56
2020-02-22 06:00:00,3030.75
2020-02-22 07:00:00,3743.63
2020-02-22 08:00:00,3306.91
2020-02-22 09:00:00,2768.4700000000003
2020-02-22 10:00:00,2967.11
2020-02-22 11:00:00,3851.16
2020-02-22 12:00:00,3203.88
2020-02-22 13:00:00,4574.67
2020-02-22 14:00:00,4065.78
2020-02-22 15:00:00,2863.01
2020-02-22 16:00:00,6522.08
2020-02-22 17:00:00,3294.0
2020-02-22 18:00:00,2851.0
2020-02-22 19:00:00,2766.0
2020-02-22 20:00:00,3044.0
2020-02-22 21:00:00,2743.0
2020-02-22 22:00:00,4529.0
2020-02-22 23:00:00,4179.0
2020-02-23 00:00:00,3921.0
2020-02-23 01:00:00,3547.0
2020-02-23 02:00:00,3561.0
2020-02-23 03:00:00,3277.0
2020-02-23 04:00:00,3293.0
2020-02-23 05:00:00,3216.5
2020-02-23 06:00:00,5262.6
2020-02-23 07:00:00,4444.91
2020-02-23 08:00:00,3702.89
2020-02-23 09:00:00,3225.09
2020-02-23 10:00:00,3270.34
2020-02-23 11:00:00,4602.17
2020-02-23 12:00:00,3214.0599999999995
2020-02-23 13:00:00,4084.06
2020-02-23 14:00:00,3517.2999999999997
2020-02-23 15:00:00,2312.79
2020-02-23 16:00:00,2300.01
2020-02-23 17:00:00,2368.0
2020-02-23 18:00:00,3696.0
2020-02-23 19:00:00,6180.0
2020-02-23 20:00:00,2685.0
2020-02-23 21:00:00,2071.0
2020-02-23 22:00:00,3304.0
2020-02-23 23:00:00,3424.0
2020-02-24 00:00:00,2786.0
2020-02-24 01:00:00,3132.0
2020-02-24 02:00:00,2479.0
2020-02-24 03:00:00,2857.0
2020-02-24 04:00:00,2488.0
2020-02-24 05:00:00,2758.95
2020-02-24 06:00:00,2595.38
2020-02-24 07:00:00,2958.6
2020-02-24 08:00:00,2086.49
2020-02-24 09:00:00,3102.6000000000004
2020-02-24 10:00:00,2249.5699999999997
2020-02-24 11:00:00,2047.74
2020-02-24 12:00:00,2274.71
2020-02-24 13:00:00,3493.0299999999997
2020-02-24 14:00:00,2837.29
2020-02-24 15:00:00,1847.4699999999998
2020-02-24 16:00:00,3123.08
2020-02-24 17:00:00,2404.0
2020-02-24 18:00:00,2139.0
2020-02-24 19:00:00,2629.0
2020-02-24 20:00:00,2762.0
2020-02-24 21:00:00,2580.0
2020-02-24 22:00:00,3247.0
2020-02-24 23:00:00,2944.0
2020-02-25 00:00:00,2898.0
2020-02-25 01:00:00,2493.0
2020-02-25 02:00:00,2266.0
2020-02-25 03:00:00,2874.0
2020-02-25 04:00:00,2272.0
2020-02-25 05:00:00,2089.2
2020-02-25 06:00:00,2409.56
2020-02-25 07:00:00,2921.5
2020-02-25 08:00:00,2511.54
2020-02-25 09:00:00,2057.69
2020-02-25 10:00:00,2007.34
2020-02-25 11:00:00,2489.55
2020-02-25 12:00:00,5718.5
2020-02-25 13:00:00,4835.84
2020-02-25 14:00:00,3328.24
2020-02-25 15:00:00,2660.45
2020-02-25 16:00:00,1968.36
2020-02-25 17:00:00,1883.0
2020-02-25 18:00:00,1992.0
2020-02-25 19:00:00,3386.0
2020-02-25 20:00:00,1991.0
2020-02-25 21:00:00,1964.0
2020-02-25 22:00:00,3272.0
2020-02-25 23:00:00,3857.0
2020-02-26 00:00:00,2790.0
2020-02-26 01:00:00,2171.0
2020-02-26 02:00:00,2167.0
2020-02-26 03:00:00,1968.0
2020-02-26 04:00:00,2184.0
2020-02-26 05:00:00,1552.47
2020-02-26 06:00:00,2608.41
2020-02-26 07:00:00,2700.77
2020-02-26 08:00:00,2312.49
2020-02-26 09:00:00,2684.39
2020-02-26 10:00:00,1850.3400000000001
2020-02-26 11:00:00,1673.88
2020-02-26 12:00:00,1421.18
2020-02-26 13:00:00,3493.9799999999996
2020-02-26 14:00:00,2994.94
2020-02-26 15:00:00,2041.78
2020-02-26 16:00:00,1783.05
2020-02-26 17:00:00,2004.0
2020-02-26 18:00:00,2004.0
2020-02-26 19:00:00,1963.0
2020-02-26 20:00:00,904.0
2020-02-26 21:00:00,1260.0
2020-02-26 22:00:00,2889.0
2020-02-26 23:00:00,2730.0
2020-02-27 00:00:00,1912.0
2020-02-27 01:00:00,1820.0
2020-02-27 02:00:00,1687.0
2020-02-27 03:00:00,1394.0
2020-02-27 04:00:00,1553.0
2020-02-27 05:00:00,1777.18
2020-02-27 06:00:00,2431.43
2020-02-27 07:00:00,1599.61
2020-02-27 08:00:00,3105.39
2020-02-27 09:00:00,4652.93
2020-02-27 10:00:00,7731.35
2020-02-27 11:00:00,3609.65
2020-02-27 12:00:00,2403.0299999999997
2020-02-27 13:00:00,3573.2999999999997
2020-02-27 14:00:00,8091.62
2020-02-27 16:00:00,6109.25
2020-02-27 17:00:00,945.0
2020-02-27 18:00:00,771.0
2020-02-27 19:00:00,2997.0
2020-02-27 20:00:00,2151.0
2020-02-27 21:00:00,2434.0
2020-02-27 22:00:00,5215.0
2020-02-27 23:00:00,4463.0
2020-02-28 00:00:00,2893.0
2020-02-28 01:00:00,2959.0
2020-02-28 02:00:00,3248.0
2020-02-28 03:00:00,4362.0
2020-02-28 04:00:00,2434.0
2020-02-28 05:00:00,2277.69
2020-02-28 06:00:00,2729.65
2020-02-28 07:00:00,3247.43
2020-02-28 08:00:00,5341.05
2020-02-28 09:00:00,2817.05
2020-02-28 10:00:00,3395.81
2020-02-28 11:00:00,7895.82
2020-02-28 12:00:00,3214.14
2020-02-28 13:00:00,4832.68
2020-02-28 14:00:00,7782.78
2020-02-28 15:00:00,10211.38
2020-02-28 16:00:00,3626.16
2020-02-28 17:00:00,4069.0
2020-02-28 18:00:00,3657.0
2020-02-28 19:00:00,3590.0
2020-02-28 20:00:00,8068.0
2020-02-28 21:00:00,3883.0
2020-02-28 22:00:00,5416.0
2020-02-28 23:00:00,4705.0
2020-02-29 00:00:00,4300.0
2020-02-29 01:00:00,3939.0
2020-02-29 02:00:00,3771.0
2020-02-29 03:00:00,3983.0
2020-02-29 04:00:00,4053.0
2020-02-29 05:00:00,4151.41
2020-02-29 06:00:00,4186.96
2020-02-29 07:00:00,4138.42
2020-02-29 08:00:00,3596.26
2020-02-29 09:00:00,3606.66
2020-02-29 10:00:00,3990.7300000000005
2020-02-29 11:00:00,3047.92
2020-02-29 12:00:00,3365.6499999999996
2020-02-29 13:00:00,4890.529999999999
2020-02-29 14:00:00,4917.1900000000005
2020-02-29 15:00:00,4093.7
2020-02-29 16:00:00,2944.89
2020-02-29 17:00:00,2037.0
2020-02-29 18:00:00,3190.0
2020-02-29 19:00:00,3507.0
2020-02-29 20:00:00,3425.0
2020-02-29 21:00:00,3256.0
2020-02-29 22:00:00,4954.0
2020-02-29 23:00:00,5020.0
2020-03-01 00:00:00,4367.0
2020-03-01 01:00:00,3847.0
2020-03-01 02:00:00,3542.0
2020-03-01 03:00:00,3717.0
2020-03-01 04:00:00,3988.0
2020-03-01 05:00:00,3425.7
2020-03-01 06:00:00,3368.52
2020-03-01 07:00:00,2855.6499999999996
2020-03-01 08:00:00,4819.19
2020-03-01 09:00:00,3706.54
2020-03-01 10:00:00,5592.03
2020-03-01 11:00:00,3647.1699999999996
2020-03-01 12:00:00,3403.75
2020-03-01 13:00:00,9498.27
2020-03-01 14:00:00,10028.4
2020-03-01 15:00:00,4889.94
2020-03-01 16:00:00,2209.74
2020-03-01 17:00:00,2331.0
2020-03-01 18:00:00,2835.0
2020-03-01 19:00:00,2282.0
2020-03-01 20:00:00,923.0
2020-03-01 21:00:00,5521.0
2020-03-01 22:00:00,4290.0
2020-03-01 23:00:00,3291.0
2020-03-02 00:00:00,4182.0
